image_id,x,y,w,h,confidence,file_path,ID
223,872,357,111,345,0.9990019202232361,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0223_pedestrian_0.png,-1
224,870,352,104,327,0.9995551705360413,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0224_pedestrian_0.png,-1
225,766,331,97,246,0.9952735304832458,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0225_pedestrian_0.png,-1
226,767,329,109,272,0.9972357153892517,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0226_pedestrian_0.png,-1
227,774,332,94,235,0.997733473777771,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0227_pedestrian_0.png,-1
228,775,341,95,258,0.9987913966178894,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0228_pedestrian_0.png,-1
229,778,342,88,254,0.9956986904144287,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0229_pedestrian_0.png,-1
230,471,210,22,62,0.995628833770752,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0230_pedestrian_0.png,-1
230,781,362,96,290,0.9959755539894104,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0230_pedestrian_1.png,-1
245,898,356,106,375,0.9956759810447693,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0245_pedestrian_0.png,-1
247,899,355,107,395,0.9990718364715576,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0247_pedestrian_0.png,-1
258,560,198,26,66,0.9960185885429382,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0258_pedestrian_0.png,-1
259,559,193,23,60,0.9957221746444702,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0259_pedestrian_0.png,-1
260,550,189,20,52,0.9978904128074646,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0260_pedestrian_0.png,-1
260,908,354,91,353,0.9983526468276978,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0260_pedestrian_1.png,-1
261,553,190,23,57,0.9975751042366028,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0261_pedestrian_0.png,-1
262,547,186,21,55,0.9991753697395325,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0262_pedestrian_0.png,-1
263,545,186,21,57,0.9988616704940796,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0263_pedestrian_0.png,-1
264,552,185,20,53,0.9983463287353516,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0264_pedestrian_0.png,-1
265,548,183,20,54,0.9986497759819031,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0265_pedestrian_0.png,-1
265,620,186,21,51,0.9950123429298401,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0265_pedestrian_1.png,-1
265,494,183,22,59,0.996801495552063,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0265_pedestrian_2.png,-1
266,620,184,23,58,0.9955484867095947,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0266_pedestrian_0.png,-1
266,545,181,21,59,0.9982587695121765,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0266_pedestrian_1.png,-1
267,543,180,19,56,0.9966191053390503,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0267_pedestrian_0.png,-1
268,621,184,23,61,0.9955547451972961,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0268_pedestrian_0.png,-1
270,621,183,23,62,0.995134174823761,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0270_pedestrian_0.png,-1
272,619,186,24,63,0.9961150884628296,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0272_pedestrian_0.png,-1
272,574,184,21,59,0.9951021671295166,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0272_pedestrian_1.png,-1
273,572,184,25,64,0.9952055215835571,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0273_pedestrian_0.png,-1
277,567,183,27,69,0.9952474236488342,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0277_pedestrian_0.png,-1
278,476,185,25,68,0.9967987537384033,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0278_pedestrian_0.png,-1
279,576,186,26,69,0.9972992539405823,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0279_pedestrian_0.png,-1
279,560,180,22,61,0.9980103373527527,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0279_pedestrian_1.png,-1
279,476,182,25,65,0.9969684481620789,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0279_pedestrian_2.png,-1
280,471,182,25,66,0.9984153509140015,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0280_pedestrian_0.png,-1
280,606,180,20,57,0.9963546991348267,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0280_pedestrian_1.png,-1
280,552,179,22,63,0.9980044960975647,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0280_pedestrian_2.png,-1
281,549,179,24,64,0.9993554949760437,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0281_pedestrian_0.png,-1
281,604,180,21,59,0.9970506429672241,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0281_pedestrian_1.png,-1
281,569,185,26,73,0.9963107705116272,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0281_pedestrian_2.png,-1
281,470,180,25,66,0.9983575940132141,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0281_pedestrian_3.png,-1
281,756,347,73,275,0.9970013499259949,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0281_pedestrian_4.png,-1
282,545,176,21,61,0.9992939233779907,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0282_pedestrian_0.png,-1
282,471,180,24,65,0.9990776777267456,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0282_pedestrian_1.png,-1
282,601,178,20,54,0.9962905645370483,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0282_pedestrian_2.png,-1
282,568,184,26,73,0.9950131773948669,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0282_pedestrian_3.png,-1
283,319,186,41,94,0.9965441823005676,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0283_pedestrian_0.png,-1
283,552,179,23,60,0.9984664916992188,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0283_pedestrian_1.png,-1
284,552,178,23,58,0.9983727931976318,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0284_pedestrian_0.png,-1
285,546,179,24,63,0.9953839182853699,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0285_pedestrian_0.png,-1
286,531,177,23,63,0.9966335892677307,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0286_pedestrian_0.png,-1
286,566,182,26,65,0.9958947896957397,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0286_pedestrian_1.png,-1
286,549,179,24,66,0.9975938200950623,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0286_pedestrian_2.png,-1
287,563,181,27,65,0.9963633418083191,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0287_pedestrian_0.png,-1
287,549,176,22,57,0.9978341460227966,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0287_pedestrian_1.png,-1
289,557,178,27,67,0.9989972710609436,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0289_pedestrian_0.png,-1
289,532,173,23,62,0.9969968795776367,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0289_pedestrian_1.png,-1
290,550,172,23,60,0.9987154006958008,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0290_pedestrian_0.png,-1
290,532,171,23,62,0.9964792132377625,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0290_pedestrian_1.png,-1
291,558,173,28,70,0.9977939128875732,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0291_pedestrian_0.png,-1
292,559,171,28,72,0.999072790145874,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0292_pedestrian_0.png,-1
292,568,170,27,64,0.9972007274627686,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0292_pedestrian_1.png,-1
292,531,167,26,67,0.9963055849075317,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0292_pedestrian_2.png,-1
293,563,168,29,74,0.9972648620605469,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0293_pedestrian_0.png,-1
294,561,168,28,74,0.9968247413635254,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0294_pedestrian_0.png,-1
294,569,168,27,66,0.9951993823051453,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0294_pedestrian_1.png,-1
295,565,167,27,67,0.9971016049385071,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0295_pedestrian_0.png,-1
296,558,164,25,63,0.9971844553947449,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0296_pedestrian_0.png,-1
296,798,282,106,346,0.9968113303184509,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0296_pedestrian_1.png,-1
297,563,167,26,63,0.9961262345314026,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0297_pedestrian_0.png,-1
298,555,165,26,66,0.9978932738304138,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0298_pedestrian_0.png,-1
298,569,169,28,70,0.9960322976112366,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0298_pedestrian_1.png,-1
298,792,288,113,344,0.9979739785194397,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0298_pedestrian_2.png,-1
299,791,288,122,349,0.9975929856300354,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0299_pedestrian_0.png,-1
300,570,169,30,73,0.9966235160827637,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0300_pedestrian_0.png,-1
301,557,165,26,67,0.9982991814613342,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0301_pedestrian_0.png,-1
301,569,169,27,73,0.9964415431022644,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0301_pedestrian_1.png,-1
302,555,166,26,70,0.9981803894042969,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0302_pedestrian_0.png,-1
302,568,170,27,73,0.9959626793861389,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0302_pedestrian_1.png,-1
303,553,166,26,73,0.9974472522735596,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0303_pedestrian_0.png,-1
303,568,170,28,74,0.9962854385375977,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0303_pedestrian_1.png,-1
304,553,166,24,65,0.998984158039093,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0304_pedestrian_0.png,-1
304,568,171,26,70,0.996548593044281,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0304_pedestrian_1.png,-1
304,536,166,24,65,0.9955587387084961,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0304_pedestrian_2.png,-1
305,553,165,27,74,0.9983289837837219,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0305_pedestrian_0.png,-1
305,535,164,26,69,0.9954714775085449,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0305_pedestrian_1.png,-1
305,568,169,28,73,0.9952867031097412,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0305_pedestrian_2.png,-1
305,429,170,35,92,0.9953567385673523,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0305_pedestrian_3.png,-1
306,550,166,26,71,0.9984276294708252,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0306_pedestrian_0.png,-1
306,568,169,26,71,0.9951759576797485,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0306_pedestrian_1.png,-1
307,558,169,28,74,0.998106837272644,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0307_pedestrian_0.png,-1
307,782,334,85,244,0.9951601624488831,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0307_pedestrian_1.png,-1
308,558,168,27,72,0.9978774785995483,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0308_pedestrian_0.png,-1
309,558,169,26,72,0.996875524520874,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0309_pedestrian_0.png,-1
310,559,169,27,73,0.9962204098701477,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0310_pedestrian_0.png,-1
311,559,171,27,75,0.9977608919143677,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0311_pedestrian_0.png,-1
314,551,170,25,68,0.9988685846328735,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0314_pedestrian_0.png,-1
314,580,173,23,66,0.9971191883087158,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0314_pedestrian_1.png,-1
315,547,171,26,69,0.9985911250114441,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0315_pedestrian_0.png,-1
315,570,176,26,68,0.9962497353553772,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0315_pedestrian_1.png,-1
316,548,171,24,62,0.9990608096122742,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0316_pedestrian_0.png,-1
316,571,177,28,70,0.9974684715270996,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0316_pedestrian_1.png,-1
317,553,171,24,61,0.9985225796699524,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0317_pedestrian_0.png,-1
317,574,177,26,68,0.996002733707428,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0317_pedestrian_1.png,-1
318,553,170,26,65,0.9981820583343506,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0318_pedestrian_0.png,-1
318,601,167,21,59,0.9958670139312744,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0318_pedestrian_1.png,-1
319,556,169,26,73,0.9989874958992004,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0319_pedestrian_0.png,-1
319,578,175,29,72,0.9990193843841553,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0319_pedestrian_1.png,-1
319,535,167,26,68,0.9985235333442688,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0319_pedestrian_2.png,-1
320,559,167,25,68,0.9991826415061951,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0320_pedestrian_0.png,-1
320,578,172,27,70,0.9985482096672058,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0320_pedestrian_1.png,-1
320,536,167,25,71,0.9965772032737732,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0320_pedestrian_2.png,-1
320,602,166,20,62,0.9950488209724426,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0320_pedestrian_3.png,-1
321,564,165,26,65,0.9984591007232666,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0321_pedestrian_0.png,-1
321,583,170,27,66,0.9964777827262878,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0321_pedestrian_1.png,-1
321,57,170,28,61,0.9981045722961426,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0321_pedestrian_2.png,-1
322,565,165,25,62,0.9979124665260315,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0322_pedestrian_0.png,-1
322,540,165,23,63,0.9956182241439819,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0322_pedestrian_1.png,-1
322,57,170,27,60,0.9964817762374878,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0322_pedestrian_2.png,-1
323,566,164,27,66,0.9988204836845398,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0323_pedestrian_0.png,-1
323,586,169,26,71,0.9978234767913818,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0323_pedestrian_1.png,-1
323,57,170,27,60,0.995968222618103,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0323_pedestrian_2.png,-1
324,564,163,28,68,0.9973016977310181,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0324_pedestrian_0.png,-1
324,586,167,26,69,0.9965135455131531,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0324_pedestrian_1.png,-1
325,542,165,25,67,0.9977303147315979,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0325_pedestrian_0.png,-1
325,559,164,26,66,0.9961655139923096,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0325_pedestrian_1.png,-1
326,545,166,27,68,0.9976287484169006,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0326_pedestrian_0.png,-1
326,59,173,29,65,0.9955950379371643,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0326_pedestrian_1.png,-1
327,602,171,24,66,0.9981603026390076,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0327_pedestrian_0.png,-1
328,603,172,24,66,0.9970381259918213,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0328_pedestrian_0.png,-1
329,615,169,22,61,0.9972918629646301,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0329_pedestrian_0.png,-1
329,29,169,20,53,0.9954372048377991,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0329_pedestrian_1.png,-1
330,617,169,22,61,0.997435986995697,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0330_pedestrian_0.png,-1
331,609,171,25,67,0.9958826303482056,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0331_pedestrian_0.png,-1
332,618,169,23,64,0.9967966675758362,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0332_pedestrian_0.png,-1
334,608,171,24,66,0.9974963068962097,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0334_pedestrian_0.png,-1
334,397,179,43,108,0.9989272952079773,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0334_pedestrian_1.png,-1
335,617,170,22,61,0.9978927969932556,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0335_pedestrian_0.png,-1
335,396,180,47,119,0.9990854263305664,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0335_pedestrian_1.png,-1
336,615,171,23,64,0.9984163045883179,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0336_pedestrian_0.png,-1
336,394,186,48,113,0.9992616772651672,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0336_pedestrian_1.png,-1
337,607,174,23,60,0.9988259673118591,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0337_pedestrian_0.png,-1
337,391,186,47,107,0.9966237545013428,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0337_pedestrian_1.png,-1
338,613,173,22,58,0.9993507266044617,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0338_pedestrian_0.png,-1
339,609,176,24,60,0.9991409778594971,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0339_pedestrian_0.png,-1
339,542,174,25,66,0.99610435962677,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0339_pedestrian_1.png,-1
339,384,187,48,118,0.9976080656051636,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0339_pedestrian_2.png,-1
339,406,182,35,82,0.9969050288200378,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0339_pedestrian_3.png,-1
340,608,177,23,60,0.9987608194351196,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0340_pedestrian_0.png,-1
340,542,176,26,69,0.997391939163208,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0340_pedestrian_1.png,-1
341,609,180,24,63,0.9980626702308655,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0341_pedestrian_0.png,-1
341,594,187,30,76,0.9968194961547852,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0341_pedestrian_1.png,-1
341,28,205,39,125,0.995360791683197,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0341_pedestrian_2.png,-1
341,621,181,21,68,0.9962624907493591,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0341_pedestrian_3.png,-1
341,406,187,34,77,0.9950146079063416,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0341_pedestrian_4.png,-1
342,540,183,29,74,0.9988940358161926,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0342_pedestrian_0.png,-1
342,608,185,24,62,0.9979654550552368,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0342_pedestrian_1.png,-1
342,594,190,29,73,0.9974790215492249,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0342_pedestrian_2.png,-1
342,622,185,22,67,0.9971227049827576,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0342_pedestrian_3.png,-1
342,378,202,62,145,0.9967519044876099,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0342_pedestrian_4.png,-1
343,608,186,22,57,0.9987053871154785,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0343_pedestrian_0.png,-1
343,542,183,27,70,0.9989054203033447,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0343_pedestrian_1.png,-1
343,32,211,45,117,0.9964075684547424,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0343_pedestrian_2.png,-1
343,402,187,29,72,0.9956170320510864,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0343_pedestrian_3.png,-1
343,622,184,19,62,0.995213508605957,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0343_pedestrian_4.png,-1
343,377,196,52,127,0.9970176219940186,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0343_pedestrian_5.png,-1
344,609,187,24,59,0.9987154006958008,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0344_pedestrian_0.png,-1
344,542,185,28,71,0.9989497065544128,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0344_pedestrian_1.png,-1
344,596,192,29,71,0.997232973575592,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0344_pedestrian_2.png,-1
344,624,186,21,65,0.997715950012207,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0344_pedestrian_3.png,-1
344,377,202,51,132,0.9961792230606079,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0344_pedestrian_4.png,-1
345,542,185,28,72,0.9991503953933716,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0345_pedestrian_0.png,-1
345,610,187,24,58,0.9981367588043213,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0345_pedestrian_1.png,-1
